"id","portfolio_name","project_name","site_name","owner_organization","service_organization","data_source","date","deficiencies","description","symbol_code","lat","lon"
7025,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Gote 22_excel_row_14","New in 2013, PDR road crossing - Apache.","other",59.5497743164918,-121.868322714973
7026,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Gote 22_excel_row_15","2009 noted submerged exposure, no significant change from previous patrol.  Water level high 2014 to 2019 patrol, unable to see exposure.  Visible in 2020 but not in 2021/2022.","other",59.5281680087575,-121.868481216012
7027,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Gote 22_excel_row_16","New in 2013 settlement of backfill around tie in causing ponding on the RoW.  Due to dry conditions in 2014 to present no ponding.","other",59.5113782155641,-121.86897284451
7028,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ Hossitl(deact) 21_excel_row_15","Anchor block floating up out of muskeg, no change from 2012 patrol.","other",59.9165120520799,-121.148455497049
7029,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ Hossitl(deact) 21_excel_row_13","Sending.","other",59.9165192694106,-121.148329879486
7030,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ Hossitl(deact) 21_excel_row_14","Some minor trench subsidence.","other",59.9165192694106,-121.148329879486
7031,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ Hossitl(deact) 21_excel_row_16","Monitor meandering of Katz Creek, no significant change from previous patrol, see photos.","other",59.8733135711725,-121.299954099096
7032,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ Hossitl(deact) 21_excel_row_17","Repair of exposed floating pipe.  Estimate approximately 12 m exposed with swamp  Weight, repaired winter 2010/11.  Repair performing as designed with minor settlement on east end of backfill material, no significant change from previous patrol.","other",59.8618514351185,-121.341361891434
7033,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ N.W.Helmet Ext.(deact)21_excel_row_13","Sending, barrels south of facility.","other",59.4681194893469,-120.831233828194
7034,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ N.W.Helmet Ext.(deact)21_excel_row_15","PDR Road crossing.","other",59.4463868399612,-120.817066719761
7035,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ N.W.Helmet Ext.(deact)21_excel_row_14","Start of 16” North Helmet loop, to kM 5.22 – where the 16” pipeline diverts to the east and becomes the 16"" Helmet.","other",59.4461595566514,-120.816904964568
7036,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_13","Sending end, at kM 2.58 of 8"" Northwest Helmet.","other",59.4461386637317,-120.816729905598
7037,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_14","PDR Road crossing.","other",59.4310006239731,-120.810211438445
7038,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ N.W.Helmet Ext.(deact)21_excel_row_16","PDR road crossing.","other",59.4310038736329,-120.81040518856
7039,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_15","Receiving of the 16"" North Helmet Loop and sending of the 16"" Helmet.  Pipeline starts to flow to the west in this location.","other",59.4186424565173,-120.797560827077
7040,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Pesh & SE Helmet Lp(d) 21_excel_row_28","Receiving of the 16"" S/E Helmet Loop, at the sending of the 16"" Helmet P/L.","other",59.4184962076616,-120.79741169139
7041,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_16","2020 patrol noted downcutting erosion of unnamed trib across RoW, see photos and monitor on future patrols.","other",59.4180884375549,-120.802532119877
7042,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_24","Meander of Thetlaandoa Creek on the east side of the creek crossing, south side of the RoW close to encroaching on the pipeline, monitor on future patrols.                                 
2016 patrol noted new beaver dam down the centre of the RoW which has increased the water level in the Creek.  Partially breached at time of 2017 to present, see photos.","other",59.3629823298823,-121.259851482118
7043,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_25","New at time of 2015 patrol, beaver dam causing flooding on the RoW, water low in 2021.","other",59.3596809552344,-121.288662510575
7044,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_22","Beaver dam flooding RoW.","other",59.3704561920443,-121.200335546649
7045,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_23","Block Valve","other",59.3646561588149,-121.248011617637
7046,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_26","unnamed trib to Thetlaandoa Creek in good condition, see photo.","other",59.3566620486621,-121.313407673716
7047,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_28","Noted in 2017 possible surface exposure of pipeline.  Email sent to TL 2017 09 11, request investigation if workers in the area.  
2020 patrol to present noted too brushy for observation.","other",59.336378851611,-121.428988021731
7048,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_27","Tie-in, water ponding in 2021.","other",59.3450579675681,-121.401136628334
7049,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_30","Some very minor trench settlement, 2018 patrol to present noted RoW too brushy to observe.","other",59.3068803738541,-121.513766180544
7050,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_29","Tributary to Thetlaandoa Creek. Scour hole likely caused by animal activities on north side of RoW, adjacent to dam.
2019 patrol to present noted there is a small beaver dam in the RoW elevating the water elevation.
2020 patrol noted beaver dam has enlarged causing flooding of the RoW - see photos.","other",59.3263325133502,-121.457923928466
7051,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_17","Beaver dam flooding RoW.","other",59.3991675704281,-120.969856734843
7052,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_20","Beaver dam flooding RoW.","other",59.3990384295312,-120.970216766505
7053,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_19","Beaver dam flooding RoW.","other",59.3997895418789,-120.963654041294
7054,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_21","Crossing of Sahdoanah Creek in good condition, 2020 patrol noted some erosion of west bank - see photos and monitor on future patrols.","other",59.3980814701965,-120.978588161998
7055,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_N Helmet LP&16_Helmet 21(d)_excel_row_18","Beaver dam flooding south side of RoW.","other",59.4033184189012,-120.932717155354
7056,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ S.E. Helmet Ext.(deact) 21_excel_row_16","Approximately 2.0 metres of exposed pipe, unable to locate 2009 to 2011 – tall grass and possibly due to depressurization from deactivation, note: 2008 a post had been in place to mark location and not in a flooded area.  2013 to present patrol too brushy to observe.","other",59.3737825461351,-120.767077424861
7057,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","10_ S.E. Helmet Ext.(deact) 21_excel_row_18","2020 patrol noted beaver dam off the east side of the RoW has enlarged to the S/E and is now over top of the 10"" pipeline and the drainage is causing downcutting erosion across the 16"".  See photos in 16"" S/E Helmet Loop (kM 47.18).","other",59.413481721218,-120.796239407743
